DATA,SRAG,PNEUMONIA,INSUFICIENCIA RESPIRATORIA,SEPTICEMIA,AVC,CARDIOPATIA,CHOQUE CARDIOPATICO,AVC (COVID),INFARTO (COVID),INFARTO,SUBITA,INDETERMINADA,DEMAIS OBITOS,COVID19
2019-02-18,0.0,48.0,16.0,32.0,18.0,2.0,5.0,0.0,0.0,10.0,0.0,0.0,83.0,0.0
2019-02-19,0.0,38.0,18.0,34.0,11.0,3.0,10.0,0.0,0.0,20.0,0.0,1.0,74.0,0.0
2019-02-20,0.0,48.0,15.0,26.0,16.0,3.0,6.0,0.0,0.0,21.0,0.0,1.0,95.0,0.0
2019-02-21,0.0,50.0,11.0,28.0,29.0,1.0,5.0,0.0,0.0,18.0,0.0,0.0,84.0,0.0
2019-02-22,0.0,52.0,13.0,42.0,13.0,4.0,6.0,0.0,0.0,19.0,0.0,0.0,66.0,0.0
2019-02-23,0.0,32.0,7.0,28.0,24.0,3.0,5.0,0.0,0.0,30.0,0.0,0.0,89.0,0.0
2019-02-24,1.0,39.0,13.0,31.0,20.0,2.0,4.0,0.0,0.0,18.0,0.0,0.0,104.0,0.0
2019-02-25,0.0,52.0,15.0,39.0,20.0,1.0,1.0,0.0,0.0,15.0,0.0,2.0,106.0,0.0
2019-02-26,0.0,58.0,13.0,44.0,25.0,4.0,9.0,0.0,0.0,19.0,0.0,0.0,70.0,0.0
2019-02-27,0.0,45.0,19.0,30.0,8.0,0.0,4.0,0.0,0.0,6.0,0.0,1.0,81.0,0.0
2019-02-28,0.0,45.0,16.0,22.0,19.0,3.0,6.0,0.0,0.0,13.0,0.0,1.0,62.0,0.0
2019-03-01,0.0,61.0,7.0,30.0,15.0,2.0,9.0,0.0,0.0,18.0,0.0,0.0,68.0,0.0
2019-03-02,0.0,51.0,14.0,35.0,17.0,2.0,4.0,0.0,0.0,17.0,0.0,2.0,74.0,0.0
2019-03-03,0.0,49.0,9.0,36.0,19.0,0.0,7.0,0.0,0.0,14.0,1.0,0.0,81.0,0.0
2019-03-04,0.0,48.0,11.0,38.0,17.0,1.0,5.0,0.0,0.0,21.0,0.0,1.0,93.0,0.0
2019-03-05,0.0,46.0,14.0,32.0,16.0,2.0,9.0,0.0,0.0,21.0,0.0,2.0,89.0,0.0
2019-03-06,0.0,45.0,14.0,23.0,20.0,3.0,7.0,0.0,0.0,21.0,0.0,0.0,72.0,0.0
2019-03-07,0.0,44.0,15.0,23.0,18.0,1.0,6.0,0.0,0.0,19.0,0.0,0.0,73.0,0.0
2019-03-08,0.0,46.0,14.0,30.0,16.0,1.0,3.0,0.0,0.0,26.0,0.0,1.0,73.0,0.0
2019-03-09,0.0,45.0,16.0,32.0,16.0,1.0,9.0,0.0,0.0,24.0,0.0,2.0,83.0,0.0
2019-03-10,0.0,38.0,15.0,34.0,15.0,0.0,5.0,0.0,0.0,23.0,0.0,5.0,77.0,0.0
2019-03-11,0.0,49.0,8.0,32.0,20.0,0.0,4.0,0.0,0.0,13.0,0.0,1.0,89.0,0.0
2019-03-12,0.0,49.0,15.0,29.0,16.0,3.0,5.0,0.0,0.0,16.0,0.0,1.0,72.0,0.0
2019-03-13,0.0,43.0,14.0,38.0,16.0,2.0,7.0,0.0,0.0,19.0,0.0,1.0,82.0,0.0
2019-03-14,0.0,48.0,12.0,35.0,14.0,2.0,8.0,0.0,0.0,15.0,0.0,3.0,101.0,0.0
2019-03-15,0.0,60.0,19.0,30.0,20.0,1.0,6.0,0.0,0.0,18.0,0.0,3.0,69.0,0.0
2019-03-16,0.0,45.0,18.0,30.0,15.0,2.0,5.0,0.0,0.0,27.0,0.0,0.0,86.0,0.0
2019-03-17,0.0,42.0,11.0,35.0,20.0,1.0,2.0,0.0,0.0,19.0,0.0,1.0,88.0,0.0
2019-03-18,0.0,50.0,15.0,34.0,19.0,1.0,6.0,0.0,0.0,19.0,0.0,0.0,89.0,0.0
2019-03-19,0.0,45.0,18.0,25.0,16.0,0.0,5.0,0.0,0.0,23.0,1.0,1.0,88.0,0.0
2019-03-20,0.0,49.0,17.0,32.0,20.0,4.0,10.0,0.0,0.0,20.0,0.0,0.0,84.0,0.0
2019-03-21,0.0,48.0,8.0,30.0,16.0,4.0,5.0,0.0,0.0,35.0,0.0,4.0,54.0,0.0
2019-03-22,0.0,55.0,16.0,30.0,21.0,2.0,9.0,0.0,0.0,18.0,0.0,1.0,80.0,0.0
